id	compartment	fillcolor	shape	style	type	label
leu__L_e[e]	e	#ffd8bf	ellipse	filled	cpd	leu__L_e[e]
leu__L_e[e]	e	#ffd8bf	ellipse	filled	cpd	leu__L_e[e]
leu__L_p[p]	p	#ffd8bf	ellipse	filled	cpd	leu__L_p[p]
lgt__S_c[c]	c	#ffd8bf	ellipse	filled	cpd	lgt__S_c[c]
lipidA_c[c]	c	#ffd8bf	ellipse	filled	cpd	lipidA_c[c]
lipidAds_c[c]	c	#ffd8bf	ellipse	filled	cpd	lipidAds_c[c]
lipidX_c[c]	c	#ffd8bf	ellipse	filled	cpd	lipidX_c[c]
lipoamp_c[c]	c	#ffd8bf	ellipse	filled	cpd	lipoamp_c[c]
lipoate_c[c]	c	#ffd8bf	ellipse	filled	cpd	lipoate_c[c]
lipoate_e[e]	e	#ffd8bf	ellipse	filled	cpd	lipoate_e[e]
lipoate_e[e]	e	#ffd8bf	ellipse	filled	cpd	lipoate_e[e]
lipoate_p[p]	p	#ffd8bf	ellipse	filled	cpd	lipoate_p[p]
lipopb_c[c]	c	#ffd8bf	ellipse	filled	cpd	lipopb_c[c]
lipopb_c[c]	c	#ffd8bf	ellipse	filled	cpd	lipopb_c[c]
lpam_c[c]	c	#ffd8bf	ellipse	filled	cpd	lpam_c[c]
lys__L_c[c]	c	#ffd8bf	ellipse	filled	cpd_biomass_substrate	lys__L_c[c]
lys__L_e[e]	e	#ffd8bf	ellipse	filled	cpd	lys__L_e[e]
lys__L_e[e]	e	#ffd8bf	ellipse	filled	cpd	lys__L_e[e]
lys__L_p[p]	p	#ffd8bf	ellipse	filled	cpd	lys__L_p[p]
lyx__L_c[c]	c	#ffd8bf	ellipse	filled	cpd	lyx__L_c[c]
lyx__L_e[e]	e	#ffd8bf	ellipse	filled	cpd	lyx__L_e[e]
lyx__L_e[e]	e	#ffd8bf	ellipse	filled	cpd	lyx__L_e[e]
lyx__L_p[p]	p	#ffd8bf	ellipse	filled	cpd	lyx__L_p[p]
mal__D_c[c]	c	#ffd8bf	ellipse	filled	cpd	mal__D_c[c]
mal__D_e[e]	e	#ffd8bf	ellipse	filled	cpd	mal__D_e[e]
mal__D_e[e]	e	#ffd8bf	ellipse	filled	cpd	mal__D_e[e]
mal__D_p[p]	p	#ffd8bf	ellipse	filled	cpd	mal__D_p[p]
mal__L_c[c]	c	#ffd8bf	ellipse	filled	cpd	mal__L_c[c]
mal__L_e[e]	e	#ffd8bf	ellipse	filled	cpd	mal__L_e[e]
mal__L_e[e]	e	#ffd8bf	ellipse	filled	cpd	mal__L_e[e]
mal__L_p[p]	p	#ffd8bf	ellipse	filled	cpd	mal__L_p[p]
malcoa_c[c]	c	#ffd8bf	ellipse	filled	cpd	malcoa_c[c]
malt6p_c[c]	c	#ffd8bf	ellipse	filled	cpd	malt6p_c[c]
malt_c[c]	c	#ffd8bf	ellipse	filled	cpd	malt_c[c]
malt_e[e]	e	#ffd8bf	ellipse	filled	cpd	malt_e[e]
malt_e[e]	e	#ffd8bf	ellipse	filled	cpd	malt_e[e]
malt_p[p]	p	#ffd8bf	ellipse	filled	cpd	malt_p[p]
malthp_c[c]	c	#ffd8bf	ellipse	filled	cpd	malthp_c[c]
malthp_e[e]	e	#ffd8bf	ellipse	filled	cpd	malthp_e[e]
malthp_e[e]	e	#ffd8bf	ellipse	filled	cpd	malthp_e[e]
malthx_c[c]	c	#ffd8bf	ellipse	filled	cpd	malthx_c[c]
malthx_e[e]	e	#ffd8bf	ellipse	filled	cpd	malthx_e[e]
malthx_e[e]	e	#ffd8bf	ellipse	filled	cpd	malthx_e[e]
malthx_p[p]	p	#ffd8bf	ellipse	filled	cpd	malthx_p[p]
maltpt_c[c]	c	#ffd8bf	ellipse	filled	cpd	maltpt_c[c]
maltpt_e[e]	e	#ffd8bf	ellipse	filled	cpd	maltpt_e[e]
maltpt_e[e]	e	#ffd8bf	ellipse	filled	cpd	maltpt_e[e]
maltpt_p[p]	p	#ffd8bf	ellipse	filled	cpd	maltpt_p[p]
malttr_c[c]	c	#ffd8bf	ellipse	filled	cpd	malttr_c[c]
malttr_e[e]	e	#ffd8bf	ellipse	filled	cpd	malttr_e[e]
malttr_e[e]	e	#ffd8bf	ellipse	filled	cpd	malttr_e[e]
malttr_p[p]	p	#ffd8bf	ellipse	filled	cpd	malttr_p[p]
maltttr_c[c]	c	#ffd8bf	ellipse	filled	cpd	maltttr_c[c]
maltttr_e[e]	e	#ffd8bf	ellipse	filled	cpd	maltttr_e[e]
maltttr_e[e]	e	#ffd8bf	ellipse	filled	cpd	maltttr_e[e]
maltttr_p[p]	p	#ffd8bf	ellipse	filled	cpd	maltttr_p[p]
man1p_c[c]	c	#ffd8bf	ellipse	filled	cpd	man1p_c[c]
man6p_c[c]	c	#ffd8bf	ellipse	filled	cpd	man6p_c[c]
man6p_e[e]	e	#ffd8bf	ellipse	filled	cpd	man6p_e[e]
man6p_e[e]	e	#ffd8bf	ellipse	filled	cpd	man6p_e[e]
man6p_p[p]	p	#ffd8bf	ellipse	filled	cpd	man6p_p[p]
man6pglyc_c[c]	c	#ffd8bf	ellipse	filled	cpd	man6pglyc_c[c]
man_c[c]	c	#ffd8bf	ellipse	filled	cpd	man_c[c]
man_e[e]	e	#ffd8bf	ellipse	filled	cpd	man_e[e]
man_e[e]	e	#ffd8bf	ellipse	filled	cpd	man_e[e]
man_p[p]	p	#ffd8bf	ellipse	filled	cpd	man_p[p]
mana_c[c]	c	#ffd8bf	ellipse	filled	cpd	mana_c[c]
manglyc_e[e]	e	#ffd8bf	ellipse	filled	cpd	manglyc_e[e]
manglyc_e[e]	e	#ffd8bf	ellipse	filled	cpd	manglyc_e[e]
manglyc_p[p]	p	#ffd8bf	ellipse	filled	cpd	manglyc_p[p]
mdhdhf_c[c]	c	#ffd8bf	ellipse	filled	cpd	mdhdhf_c[c]
melib_c[c]	c	#ffd8bf	ellipse	filled	cpd	melib_c[c]
melib_e[e]	e	#ffd8bf	ellipse	filled	cpd	melib_e[e]
melib_e[e]	e	#ffd8bf	ellipse	filled	cpd	melib_e[e]
melib_p[p]	p	#ffd8bf	ellipse	filled	cpd	melib_p[p]
meoh_c[c]	c	#ffd8bf	ellipse	filled	cpd	meoh_c[c]
meoh_e[e]	e	#ffd8bf	ellipse	filled	cpd	meoh_e[e]
meoh_e[e]	e	#ffd8bf	ellipse	filled	cpd	meoh_e[e]
meoh_p[p]	p	#ffd8bf	ellipse	filled	cpd	meoh_p[p]
mercppyr_c[c]	c	#ffd8bf	ellipse	filled	cpd	mercppyr_c[c]
met__D_c[c]	c	#ffd8bf	ellipse	filled	cpd	met__D_c[c]
met__D_e[e]	e	#ffd8bf	ellipse	filled	cpd	met__D_e[e]
met__D_e[e]	e	#ffd8bf	ellipse	filled	cpd	met__D_e[e]
met__D_p[p]	p	#ffd8bf	ellipse	filled	cpd	met__D_p[p]
met__L_c[c]	c	#ffd8bf	ellipse	filled	cpd_biomass_substrate	met__L_c[c]
met__L_e[e]	e	#ffd8bf	ellipse	filled	cpd	met__L_e[e]
met__L_e[e]	e	#ffd8bf	ellipse	filled	cpd	met__L_e[e]
met__L_p[p]	p	#ffd8bf	ellipse	filled	cpd	met__L_p[p]
metglcur_c[c]	c	#ffd8bf	ellipse	filled	cpd	metglcur_c[c]
metglcur_e[e]	e	#ffd8bf	ellipse	filled	cpd	metglcur_e[e]
metglcur_e[e]	e	#ffd8bf	ellipse	filled	cpd	metglcur_e[e]
metglcur_p[p]	p	#ffd8bf	ellipse	filled	cpd	metglcur_p[p]
methf_c[c]	c	#ffd8bf	ellipse	filled	cpd	methf_c[c]
metsox_R__L_c[c]	c	#ffd8bf	ellipse	filled	cpd	metsox_R__L_c[c]
metsox_R__L_e[e]	e	#ffd8bf	ellipse	filled	cpd	metsox_R__L_e[e]
metsox_R__L_e[e]	e	#ffd8bf	ellipse	filled	cpd	metsox_R__L_e[e]
metsox_R__L_p[p]	p	#ffd8bf	ellipse	filled	cpd	metsox_R__L_p[p]
metsox_S__L_c[c]	c	#ffd8bf	ellipse	filled	cpd	metsox_S__L_c[c]
metsox_S__L_e[e]	e	#ffd8bf	ellipse	filled	cpd	metsox_S__L_e[e]
metsox_S__L_e[e]	e	#ffd8bf	ellipse	filled	cpd	metsox_S__L_e[e]
metsox_S__L_p[p]	p	#ffd8bf	ellipse	filled	cpd	metsox_S__L_p[p]
mi1p__D_c[c]	c	#ffd8bf	ellipse	filled	cpd	mi1p__D_c[c]
micit_c[c]	c	#ffd8bf	ellipse	filled	cpd	micit_c[c]
minohp_e[e]	e	#ffd8bf	ellipse	filled	cpd	minohp_e[e]
minohp_e[e]	e	#ffd8bf	ellipse	filled	cpd	minohp_e[e]
minohp_p[p]	p	#ffd8bf	ellipse	filled	cpd	minohp_p[p]
mlthf_c[c]	c	#ffd8bf	ellipse	filled	cpd_biomass_substrate	mlthf_c[c]
mmcoa__R_c[c]	c	#ffd8bf	ellipse	filled	cpd	mmcoa__R_c[c]
mmcoa__S_c[c]	c	#ffd8bf	ellipse	filled	cpd	mmcoa__S_c[c]
mnl1p_c[c]	c	#ffd8bf	ellipse	filled	cpd	mnl1p_c[c]
mnl_e[e]	e	#ffd8bf	ellipse	filled	cpd	mnl_e[e]
mnl_e[e]	e	#ffd8bf	ellipse	filled	cpd	mnl_e[e]
mnl_p[p]	p	#ffd8bf	ellipse	filled	cpd	mnl_p[p]
mql8_c[c]	c	#ffd8bf	ellipse	filled	cpd_biomass_substrate	mql8_c[c]
mqn8_c[c]	c	#ffd8bf	ellipse	filled	cpd	mqn8_c[c]
msa_c[c]	c	#ffd8bf	ellipse	filled	cpd	msa_c[c]
mso3_c[c]	c	#ffd8bf	ellipse	filled	cpd	mso3_c[c]
mso3_e[e]	e	#ffd8bf	ellipse	filled	cpd	mso3_e[e]
mso3_e[e]	e	#ffd8bf	ellipse	filled	cpd	mso3_e[e]
mso3_p[p]	p	#ffd8bf	ellipse	filled	cpd	mso3_p[p]
mthgxl_c[c]	c	#ffd8bf	ellipse	filled	cpd	mthgxl_c[c]
mththf_c[c]	c	#ffd8bf	ellipse	filled	cpd	mththf_c[c]
mththf_e[e]	e	#ffd8bf	ellipse	filled	cpd	mththf_e[e]
mththf_e[e]	e	#ffd8bf	ellipse	filled	cpd	mththf_e[e]
mththf_p[p]	p	#ffd8bf	ellipse	filled	cpd	mththf_p[p]
murein3p3p_p[p]	p	#ffd8bf	ellipse	filled	cpd	murein3p3p_p[p]
murein3px3p_p[p]	p	#ffd8bf	ellipse	filled	cpd	murein3px3p_p[p]
murein3px4p_p[p]	p	#ffd8bf	ellipse	filled	cpd	murein3px4p_p[p]
murein4p3p_p[p]	p	#ffd8bf	ellipse	filled	cpd	murein4p3p_p[p]
murein4p4p_p[p]	p	#ffd8bf	ellipse	filled	cpd	murein4p4p_p[p]
murein4px4p4p_p[p]	p	#ffd8bf	ellipse	filled	cpd	murein4px4p4p_p[p]
murein4px4p_p[p]	p	#ffd8bf	ellipse	filled	cpd	murein4px4p_p[p]
murein4px4px4p_p[p]	p	#ffd8bf	ellipse	filled	cpd	murein4px4px4p_p[p]
murein5p3p_p[p]	p	#ffd8bf	ellipse	filled	cpd	murein5p3p_p[p]
murein5p4p_p[p]	p	#ffd8bf	ellipse	filled	cpd	murein5p4p_p[p]
murein5p5p5p_p[p]	p	#ffd8bf	ellipse	filled	cpd	murein5p5p5p_p[p]
murein5p5p_p[p]	p	#ffd8bf	ellipse	filled	cpd	murein5p5p_p[p]
murein5px3p_p[p]	p	#ffd8bf	ellipse	filled	cpd	murein5px3p_p[p]
murein5px4p_p[p]	p	#ffd8bf	ellipse	filled	cpd_biomass_substrate	murein5px4p_p[p]
murein5px4px4p_p[p]	p	#ffd8bf	ellipse	filled	cpd	murein5px4px4p_p[p]
myrsACP_c[c]	c	#ffd8bf	ellipse	filled	cpd	myrsACP_c[c]
nac_c[c]	c	#ffd8bf	ellipse	filled	cpd	nac_c[c]
nac_e[e]	e	#ffd8bf	ellipse	filled	cpd	nac_e[e]
nac_e[e]	e	#ffd8bf	ellipse	filled	cpd	nac_e[e]
nac_p[p]	p	#ffd8bf	ellipse	filled	cpd	nac_p[p]
nad_c[c]	c	#ffd8bf	ellipse	filled	cpd_biomass_substrate	nad_c[c]
nadh_c[c]	c	#ffd8bf	ellipse	filled	cpd	nadh_c[c]
nadhx__R_c[c]	c	#ffd8bf	ellipse	filled	cpd	nadhx__R_c[c]
nadhx__S_c[c]	c	#ffd8bf	ellipse	filled	cpd	nadhx__S_c[c]
nadp_c[c]	c	#ffd8bf	ellipse	filled	cpd_biomass_substrate	nadp_c[c]
nadph_c[c]	c	#ffd8bf	ellipse	filled	cpd	nadph_c[c]
nadphx__R_c[c]	c	#ffd8bf	ellipse	filled	cpd	nadphx__R_c[c]
nadphx__S_c[c]	c	#ffd8bf	ellipse	filled	cpd	nadphx__S_c[c]
ncam_c[c]	c	#ffd8bf	ellipse	filled	cpd	ncam_c[c]
nicrnt_c[c]	c	#ffd8bf	ellipse	filled	cpd	nicrnt_c[c]
nmn_c[c]	c	#ffd8bf	ellipse	filled	cpd	nmn_c[c]
nmn_e[e]	e	#ffd8bf	ellipse	filled	cpd	nmn_e[e]
nmn_e[e]	e	#ffd8bf	ellipse	filled	cpd	nmn_e[e]
nmn_p[p]	p	#ffd8bf	ellipse	filled	cpd	nmn_p[p]
novbcn_e[e]	e	#ffd8bf	ellipse	filled	cpd	novbcn_e[e]
novbcn_p[p]	p	#ffd8bf	ellipse	filled	cpd	novbcn_p[p]
oaa_c[c]	c	#ffd8bf	ellipse	filled	cpd	oaa_c[c]
oaa_e[e]	e	#ffd8bf	ellipse	filled	cpd	oaa_e[e]
oaa_e[e]	e	#ffd8bf	ellipse	filled	cpd	oaa_e[e]
oaa_p[p]	p	#ffd8bf	ellipse	filled	cpd	oaa_p[p]
oc2coa_c[c]	c	#ffd8bf	ellipse	filled	cpd	oc2coa_c[c]
occoa_c[c]	c	#ffd8bf	ellipse	filled	cpd	occoa_c[c]
ocdca_c[c]	c	#ffd8bf	ellipse	filled	cpd	ocdca_c[c]
ocdca_e[e]	e	#ffd8bf	ellipse	filled	cpd	ocdca_e[e]
ocdca_e[e]	e	#ffd8bf	ellipse	filled	cpd	ocdca_e[e]
ocdca_p[p]	p	#ffd8bf	ellipse	filled	cpd	ocdca_p[p]
ocdcea_c[c]	c	#ffd8bf	ellipse	filled	cpd	ocdcea_c[c]
ocdcea_e[e]	e	#ffd8bf	ellipse	filled	cpd	ocdcea_e[e]
ocdcea_e[e]	e	#ffd8bf	ellipse	filled	cpd	ocdcea_e[e]
ocdcea_p[p]	p	#ffd8bf	ellipse	filled	cpd	ocdcea_p[p]
ocdceap_c[c]	c	#ffd8bf	ellipse	filled	cpd	ocdceap_c[c]
octa_c[c]	c	#ffd8bf	ellipse	filled	cpd	octa_c[c]
octa_e[e]	e	#ffd8bf	ellipse	filled	cpd	octa_e[e]
octa_e[e]	e	#ffd8bf	ellipse	filled	cpd	octa_e[e]
octa_p[p]	p	#ffd8bf	ellipse	filled	cpd	octa_p[p]
octdp_c[c]	c	#ffd8bf	ellipse	filled	cpd	octdp_c[c]
octeACP_c[c]	c	#ffd8bf	ellipse	filled	cpd	octeACP_c[c]
od2coa_c[c]	c	#ffd8bf	ellipse	filled	cpd	od2coa_c[c]
odecoa_c[c]	c	#ffd8bf	ellipse	filled	cpd	odecoa_c[c]
ohpb_c[c]	c	#ffd8bf	ellipse	filled	cpd	ohpb_c[c]
op4en_c[c]	c	#ffd8bf	ellipse	filled	cpd	op4en_c[c]
orn__L_c[c]	c	#ffd8bf	ellipse	filled	cpd	orn__L_c[c]
orn_c[c]	c	#ffd8bf	ellipse	filled	cpd	orn_c[c]
orn_e[e]	e	#ffd8bf	ellipse	filled	cpd	orn_e[e]
orn_e[e]	e	#ffd8bf	ellipse	filled	cpd	orn_e[e]
orn_p[p]	p	#ffd8bf	ellipse	filled	cpd	orn_p[p]
orot5p_c[c]	c	#ffd8bf	ellipse	filled	cpd	orot5p_c[c]
orot_c[c]	c	#ffd8bf	ellipse	filled	cpd	orot_c[c]
orot_e[e]	e	#ffd8bf	ellipse	filled	cpd	orot_e[e]
orot_e[e]	e	#ffd8bf	ellipse	filled	cpd	orot_e[e]
orot_p[p]	p	#ffd8bf	ellipse	filled	cpd	orot_p[p]
oxa_c[c]	c	#ffd8bf	ellipse	filled	cpd	oxa_c[c]
oxa_e[e]	e	#ffd8bf	ellipse	filled	cpd	oxa_e[e]
oxa_e[e]	e	#ffd8bf	ellipse	filled	cpd	oxa_e[e]
oxa_p[p]	p	#ffd8bf	ellipse	filled	cpd	oxa_p[p]
oxadpcoa_c[c]	c	#ffd8bf	ellipse	filled	cpd	oxadpcoa_c[c]
oxalcoa_c[c]	c	#ffd8bf	ellipse	filled	cpd	oxalcoa_c[c]
oxptn_c[c]	c	#ffd8bf	ellipse	filled	cpd	oxptn_c[c]
pa120_c[c]	c	#ffd8bf	ellipse	filled	cpd	pa120_c[c]
pa120_p[p]	p	#ffd8bf	ellipse	filled	cpd	pa120_p[p]
pa140_c[c]	c	#ffd8bf	ellipse	filled	cpd	pa140_c[c]
pa140_p[p]	p	#ffd8bf	ellipse	filled	cpd	pa140_p[p]
pa141_c[c]	c	#ffd8bf	ellipse	filled	cpd	pa141_c[c]
pa141_p[p]	p	#ffd8bf	ellipse	filled	cpd	pa141_p[p]
pa160_c[c]	c	#ffd8bf	ellipse	filled	cpd	pa160_c[c]
pa160_p[p]	p	#ffd8bf	ellipse	filled	cpd	pa160_p[p]
pa161_c[c]	c	#ffd8bf	ellipse	filled	cpd	pa161_c[c]
pa161_p[p]	p	#ffd8bf	ellipse	filled	cpd	pa161_p[p]
pa180_c[c]	c	#ffd8bf	ellipse	filled	cpd	pa180_c[c]
pa180_p[p]	p	#ffd8bf	ellipse	filled	cpd	pa180_p[p]
pa181_c[c]	c	#ffd8bf	ellipse	filled	cpd	pa181_c[c]
pa181_p[p]	p	#ffd8bf	ellipse	filled	cpd	pa181_p[p]
pac_c[c]	c	#ffd8bf	ellipse	filled	cpd	pac_c[c]
pac_e[e]	e	#ffd8bf	ellipse	filled	cpd	pac_e[e]
pac_e[e]	e	#ffd8bf	ellipse	filled	cpd	pac_e[e]
pac_p[p]	p	#ffd8bf	ellipse	filled	cpd	pac_p[p]
pacald_c[c]	c	#ffd8bf	ellipse	filled	cpd	pacald_c[c]
pacald_e[e]	e	#ffd8bf	ellipse	filled	cpd	pacald_e[e]
pacald_e[e]	e	#ffd8bf	ellipse	filled	cpd	pacald_e[e]
pacald_p[p]	p	#ffd8bf	ellipse	filled	cpd	pacald_p[p]
pald_c[c]	c	#ffd8bf	ellipse	filled	cpd	pald_c[c]
palmACP_c[c]	c	#ffd8bf	ellipse	filled	cpd	palmACP_c[c]
pan4p_c[c]	c	#ffd8bf	ellipse	filled	cpd	pan4p_c[c]
pant__R_c[c]	c	#ffd8bf	ellipse	filled	cpd	pant__R_c[c]
pap_c[c]	c	#ffd8bf	ellipse	filled	cpd	pap_c[c]
paps_c[c]	c	#ffd8bf	ellipse	filled	cpd	paps_c[c]
pdx5p_c[c]	c	#ffd8bf	ellipse	filled	cpd	pdx5p_c[c]
pe120_c[c]	c	#ffd8bf	ellipse	filled	cpd	pe120_c[c]
pe120_p[p]	p	#ffd8bf	ellipse	filled	cpd	pe120_p[p]
pe140_c[c]	c	#ffd8bf	ellipse	filled	cpd	pe140_c[c]
pe140_p[p]	p	#ffd8bf	ellipse	filled	cpd	pe140_p[p]
pe141_c[c]	c	#ffd8bf	ellipse	filled	cpd	pe141_c[c]
pe141_p[p]	p	#ffd8bf	ellipse	filled	cpd	pe141_p[p]
pe160_c[c]	c	#ffd8bf	ellipse	filled	cpd_biomass_substrate	pe160_c[c]
pe160_p[p]	p	#ffd8bf	ellipse	filled	cpd_biomass_substrate	pe160_p[p]
pe161_c[c]	c	#ffd8bf	ellipse	filled	cpd_biomass_substrate	pe161_c[c]
pe161_p[p]	p	#ffd8bf	ellipse	filled	cpd_biomass_substrate	pe161_p[p]
pe180_c[c]	c	#ffd8bf	ellipse	filled	cpd	pe180_c[c]
pe180_p[p]	p	#ffd8bf	ellipse	filled	cpd	pe180_p[p]
pe181_c[c]	c	#ffd8bf	ellipse	filled	cpd	pe181_c[c]
pe181_p[p]	p	#ffd8bf	ellipse	filled	cpd	pe181_p[p]
pea_c[c]	c	#ffd8bf	ellipse	filled	cpd	pea_c[c]
pea_e[e]	e	#ffd8bf	ellipse	filled	cpd	pea_e[e]
pea_e[e]	e	#ffd8bf	ellipse	filled	cpd	pea_e[e]
peamn_e[e]	e	#ffd8bf	ellipse	filled	cpd	peamn_e[e]
peamn_e[e]	e	#ffd8bf	ellipse	filled	cpd	peamn_e[e]
peamn_p[p]	p	#ffd8bf	ellipse	filled	cpd	peamn_p[p]
peng_e[e]	e	#ffd8bf	ellipse	filled	cpd	peng_e[e]
peng_e[e]	e	#ffd8bf	ellipse	filled	cpd	peng_e[e]
peng_p[p]	p	#ffd8bf	ellipse	filled	cpd	peng_p[p]
pep_c[c]	c	#ffd8bf	ellipse	filled	cpd	pep_c[c]
pg120_c[c]	c	#ffd8bf	ellipse	filled	cpd	pg120_c[c]
pg120_p[p]	p	#ffd8bf	ellipse	filled	cpd	pg120_p[p]
pg140_c[c]	c	#ffd8bf	ellipse	filled	cpd	pg140_c[c]
pg140_p[p]	p	#ffd8bf	ellipse	filled	cpd	pg140_p[p]
pg141_c[c]	c	#ffd8bf	ellipse	filled	cpd	pg141_c[c]
pg141_p[p]	p	#ffd8bf	ellipse	filled	cpd	pg141_p[p]
pg160_c[c]	c	#ffd8bf	ellipse	filled	cpd	pg160_c[c]
pg160_p[p]	p	#ffd8bf	ellipse	filled	cpd	pg160_p[p]
pg161_c[c]	c	#ffd8bf	ellipse	filled	cpd	pg161_c[c]
pg161_p[p]	p	#ffd8bf	ellipse	filled	cpd	pg161_p[p]
pg180_c[c]	c	#ffd8bf	ellipse	filled	cpd	pg180_c[c]
pg180_p[p]	p	#ffd8bf	ellipse	filled	cpd	pg180_p[p]
pg181_c[c]	c	#ffd8bf	ellipse	filled	cpd	pg181_c[c]
pg181_p[p]	p	#ffd8bf	ellipse	filled	cpd	pg181_p[p]
pgp120_c[c]	c	#ffd8bf	ellipse	filled	cpd	pgp120_c[c]
pgp120_p[p]	p	#ffd8bf	ellipse	filled	cpd	pgp120_p[p]
pgp140_c[c]	c	#ffd8bf	ellipse	filled	cpd	pgp140_c[c]
pgp140_p[p]	p	#ffd8bf	ellipse	filled	cpd	pgp140_p[p]
pgp141_c[c]	c	#ffd8bf	ellipse	filled	cpd	pgp141_c[c]
pgp141_p[p]	p	#ffd8bf	ellipse	filled	cpd	pgp141_p[p]
pgp160_c[c]	c	#ffd8bf	ellipse	filled	cpd	pgp160_c[c]
pgp160_p[p]	p	#ffd8bf	ellipse	filled	cpd	pgp160_p[p]
pgp161_c[c]	c	#ffd8bf	ellipse	filled	cpd	pgp161_c[c]
pgp161_p[p]	p	#ffd8bf	ellipse	filled	cpd	pgp161_p[p]
pgp180_c[c]	c	#ffd8bf	ellipse	filled	cpd	pgp180_c[c]
pgp180_p[p]	p	#ffd8bf	ellipse	filled	cpd	pgp180_p[p]
pgp181_c[c]	c	#ffd8bf	ellipse	filled	cpd	pgp181_c[c]
pgp181_p[p]	p	#ffd8bf	ellipse	filled	cpd	pgp181_p[p]
phaccoa_c[c]	c	#ffd8bf	ellipse	filled	cpd	phaccoa_c[c]
phe__L_c[c]	c	#ffd8bf	ellipse	filled	cpd_biomass_substrate	phe__L_c[c]
phe__L_e[e]	e	#ffd8bf	ellipse	filled	cpd	phe__L_e[e]
phe__L_e[e]	e	#ffd8bf	ellipse	filled	cpd	phe__L_e[e]
phe__L_p[p]	p	#ffd8bf	ellipse	filled	cpd	phe__L_p[p]
pheme_c[c]	c	#ffd8bf	ellipse	filled	cpd_biomass_substrate	pheme_c[c]
phnac_c[c]	c	#ffd8bf	ellipse	filled	cpd	phnac_c[c]
phom_c[c]	c	#ffd8bf	ellipse	filled	cpd	phom_c[c]
phpyr_c[c]	c	#ffd8bf	ellipse	filled	cpd	phpyr_c[c]
phthr_c[c]	c	#ffd8bf	ellipse	filled	cpd	phthr_c[c]
pmtcoa_c[c]	c	#ffd8bf	ellipse	filled	cpd	pmtcoa_c[c]
pnto__R_c[c]	c	#ffd8bf	ellipse	filled	cpd	pnto__R_c[c]
pnto__R_e[e]	e	#ffd8bf	ellipse	filled	cpd	pnto__R_e[e]
pnto__R_e[e]	e	#ffd8bf	ellipse	filled	cpd	pnto__R_e[e]
pnto__R_p[p]	p	#ffd8bf	ellipse	filled	cpd	pnto__R_p[p]
poaac_c[c]	c	#ffd8bf	ellipse	filled	cpd	poaac_c[c]
ppa_c[c]	c	#ffd8bf	ellipse	filled	cpd	ppa_c[c]
ppa_e[e]	e	#ffd8bf	ellipse	filled	cpd	ppa_e[e]
ppa_e[e]	e	#ffd8bf	ellipse	filled	cpd	ppa_e[e]
ppa_p[p]	p	#ffd8bf	ellipse	filled	cpd	ppa_p[p]
ppal_c[c]	c	#ffd8bf	ellipse	filled	cpd	ppal_c[c]
ppal_e[e]	e	#ffd8bf	ellipse	filled	cpd	ppal_e[e]
ppal_e[e]	e	#ffd8bf	ellipse	filled	cpd	ppal_e[e]
ppal_p[p]	p	#ffd8bf	ellipse	filled	cpd	ppal_p[p]
ppap_c[c]	c	#ffd8bf	ellipse	filled	cpd	ppap_c[c]
ppbng_c[c]	c	#ffd8bf	ellipse	filled	cpd	ppbng_c[c]
ppcoa_c[c]	c	#ffd8bf	ellipse	filled	cpd	ppcoa_c[c]
ppgpp_c[c]	c	#ffd8bf	ellipse	filled	cpd	ppgpp_c[c]
pphn_c[c]	c	#ffd8bf	ellipse	filled	cpd	pphn_c[c]
ppp9_c[c]	c	#ffd8bf	ellipse	filled	cpd	ppp9_c[c]
pppg9_c[c]	c	#ffd8bf	ellipse	filled	cpd	pppg9_c[c]
pppn_c[c]	c	#ffd8bf	ellipse	filled	cpd	pppn_c[c]
pppn_e[e]	e	#ffd8bf	ellipse	filled	cpd	pppn_e[e]
pppn_e[e]	e	#ffd8bf	ellipse	filled	cpd	pppn_e[e]
pppn_p[p]	p	#ffd8bf	ellipse	filled	cpd	pppn_p[p]
pprdn_c[c]	c	#ffd8bf	ellipse	filled	cpd	pprdn_c[c]
pqq_p[p]	p	#ffd8bf	ellipse	filled	cpd	pqq_p[p]
pqqh2_p[p]	p	#ffd8bf	ellipse	filled	cpd	pqqh2_p[p]
pram_c[c]	c	#ffd8bf	ellipse	filled	cpd	pram_c[c]
pran_c[c]	c	#ffd8bf	ellipse	filled	cpd	pran_c[c]
prbamp_c[c]	c	#ffd8bf	ellipse	filled	cpd	prbamp_c[c]
prbatp_c[c]	c	#ffd8bf	ellipse	filled	cpd	prbatp_c[c]
prfp_c[c]	c	#ffd8bf	ellipse	filled	cpd	prfp_c[c]
prlp_c[c]	c	#ffd8bf	ellipse	filled	cpd	prlp_c[c]
pro__D_c[c]	c	#ffd8bf	ellipse	filled	cpd	pro__D_c[c]
pro__L_c[c]	c	#ffd8bf	ellipse	filled	cpd_biomass_substrate	pro__L_c[c]
pro__L_e[e]	e	#ffd8bf	ellipse	filled	cpd	pro__L_e[e]
pro__L_e[e]	e	#ffd8bf	ellipse	filled	cpd	pro__L_e[e]
pro__L_p[p]	p	#ffd8bf	ellipse	filled	cpd	pro__L_p[p]
progly_c[c]	c	#ffd8bf	ellipse	filled	cpd	progly_c[c]
progly_e[e]	e	#ffd8bf	ellipse	filled	cpd	progly_e[e]
progly_e[e]	e	#ffd8bf	ellipse	filled	cpd	progly_e[e]
